student_id,date_registered,total_minutes_watched,num_paid_days,buckets
274576,2022-05-20,1419.1200000000001,365 days,"(1000.0, 2000.0]"
274585,2022-05-20,30.05,365 days,"(30.0, 60.0]"
274589,2022-05-20,87.88,92 days,"(60.0, 120.0]"
274597,2022-05-20,0.45,365 days,"(0.0, 30.0]"
274611,2022-05-21,433.77000000000004,365 days,"(240.0, 480.0]"
274630,2022-05-21,185.70000000000002,365 days,"(120.0, 240.0]"
274631,2022-05-21,98.25,365 days,"(60.0, 120.0]"
274639,2022-05-21,31.9,365 days,"(30.0, 60.0]"
274645,2022-05-21,799.7,365 days,"(480.0, 1000.0]"
274652,2022-05-21,159.71,365 days,"(120.0, 240.0]"
274663,2022-05-21,531.9399999999999,365 days,"(480.0, 1000.0]"
274681,2022-05-21,0.0,365 days,0
274684,2022-05-21,0.0,365 days,0
274723,2022-05-22,362.1799999999999,30 days,"(240.0, 480.0]"
274746,2022-05-22,31.509999999999998,365 days,"(30.0, 60.0]"
274766,2022-05-23,42.37,365 days,"(30.0, 60.0]"
274779,2022-05-23,0.0,365 days,0
274780,2022-05-23,7.21,365 days,"(0.0, 30.0]"
274781,2022-05-23,3119.97,62 days,"(3000.0, 4000.0]"
274798,2022-05-23,1929.08,199 days,"(1000.0, 2000.0]"
274814,2022-05-23,1164.54,365 days,"(1000.0, 2000.0]"
274825,2022-05-23,2625.8599999999997,365 days,"(2000.0, 3000.0]"
274836,2022-05-23,89.18999999999998,457 days,"(60.0, 120.0]"
274838,2022-05-23,82.53,365 days,"(60.0, 120.0]"
274847,2022-05-23,0.0,365 days,0
274861,2022-05-23,4532.27,365 days,"(4000.0, 6000.0]"
274879,2022-05-23,20.16,365 days,"(0.0, 30.0]"
274880,2022-05-23,288.7199999999999,365 days,"(240.0, 480.0]"
274882,2022-05-24,17.5,365 days,"(0.0, 30.0]"
274893,2022-05-24,319.06,365 days,"(240.0, 480.0]"
274901,2022-05-24,354.88,365 days,"(240.0, 480.0]"
274904,2022-05-24,424.95,184 days,"(240.0, 480.0]"
274906,2022-05-24,3087.9900000000007,365 days,"(3000.0, 4000.0]"
274908,2022-05-24,866.28,365 days,"(480.0, 1000.0]"
274929,2022-05-24,815.7399999999999,33 days,"(480.0, 1000.0]"
274940,2022-05-24,179.47,365 days,"(120.0, 240.0]"
274948,2022-05-24,358.34000000000003,28 days,"(240.0, 480.0]"
274951,2022-05-24,63.33,365 days,"(60.0, 120.0]"
274958,2022-05-24,135.23000000000002,365 days,"(120.0, 240.0]"
274985,2022-05-25,71.72,365 days,"(60.0, 120.0]"
274994,2022-05-25,484.3,365 days,"(480.0, 1000.0]"
274996,2022-05-25,2620.75,365 days,"(2000.0, 3000.0]"
274999,2022-05-25,134.31,365 days,"(120.0, 240.0]"
275008,2022-05-25,191.36,365 days,"(120.0, 240.0]"
275020,2022-05-25,1193.26,21 days,"(1000.0, 2000.0]"
275021,2022-05-25,210.47,365 days,"(120.0, 240.0]"
275033,2022-05-25,1769.8100000000002,365 days,"(1000.0, 2000.0]"
275038,2022-05-25,715.0500000000001,27 days,"(480.0, 1000.0]"
275039,2022-05-25,47.129999999999995,30 days,"(30.0, 60.0]"
275045,2022-05-25,5900.290000000001,92 days,"(4000.0, 6000.0]"
275049,2022-05-25,59.02,365 days,"(30.0, 60.0]"
275050,2022-05-25,657.61,365 days,"(480.0, 1000.0]"
275056,2022-05-25,192.67,365 days,"(120.0, 240.0]"
275069,2022-05-26,90.84,365 days,"(60.0, 120.0]"
275081,2022-05-26,58.91,365 days,"(30.0, 60.0]"
275092,2022-05-26,33.01,365 days,"(30.0, 60.0]"
275098,2022-05-26,165.31,8 days,"(120.0, 240.0]"
275100,2022-05-26,1604.8000000000002,365 days,"(1000.0, 2000.0]"
275103,2022-05-26,253.87000000000003,365 days,"(240.0, 480.0]"
275112,2022-05-26,151.63,365 days,"(120.0, 240.0]"
275113,2022-05-26,67.46,365 days,"(60.0, 120.0]"
275126,2022-05-26,184.60000000000002,365 days,"(120.0, 240.0]"
275129,2022-05-26,2047.7399999999998,365 days,"(2000.0, 3000.0]"
275132,2022-05-26,924.5600000000002,365 days,"(480.0, 1000.0]"
275141,2022-05-26,94.91999999999999,5 days,"(60.0, 120.0]"
275148,2022-05-26,439.57,365 days,"(240.0, 480.0]"
275154,2022-05-26,280.99,365 days,"(240.0, 480.0]"
275158,2022-05-27,178.52999999999997,152 days,"(120.0, 240.0]"
275163,2022-05-27,74.56,365 days,"(60.0, 120.0]"
275165,2022-05-27,736.01,365 days,"(480.0, 1000.0]"
275173,2022-05-27,908.8099999999998,122 days,"(480.0, 1000.0]"
275215,2022-05-27,140.18000000000004,369 days,"(120.0, 240.0]"
275246,2022-05-28,129.28,365 days,"(120.0, 240.0]"
275253,2022-05-28,56.169999999999995,365 days,"(30.0, 60.0]"
275273,2022-05-28,234.16,365 days,"(120.0, 240.0]"
275275,2022-05-28,324.94,365 days,"(240.0, 480.0]"
275276,2022-05-28,1805.0000000000002,365 days,"(1000.0, 2000.0]"
275277,2022-05-28,1605.1499999999999,365 days,"(1000.0, 2000.0]"
275282,2022-05-28,941.8700000000001,31 days,"(480.0, 1000.0]"
275286,2022-05-28,1124.9199999999998,365 days,"(1000.0, 2000.0]"
275290,2022-05-28,223.72,365 days,"(120.0, 240.0]"
275292,2022-05-28,21.22,365 days,"(0.0, 30.0]"
275293,2022-05-28,104.56,365 days,"(60.0, 120.0]"
275295,2022-05-28,0.0,365 days,0
275307,2022-05-29,715.6799999999998,365 days,"(480.0, 1000.0]"
275334,2022-05-29,0.0,365 days,0
275343,2022-05-29,57.72,365 days,"(30.0, 60.0]"
275346,2022-05-29,0.0,365 days,0
275347,2022-05-29,0.0,365 days,0
275362,2022-05-29,160.0,365 days,"(120.0, 240.0]"
275371,2022-05-29,7.43,365 days,"(0.0, 30.0]"
275373,2022-05-29,57.22,365 days,"(30.0, 60.0]"
275375,2022-05-29,0.0,365 days,0
275389,2022-05-30,234.15,155 days,"(120.0, 240.0]"
275402,2022-05-30,0.0,365 days,0
275408,2022-05-30,83.79,365 days,"(60.0, 120.0]"
275412,2022-05-30,164.62000000000003,365 days,"(120.0, 240.0]"
275413,2022-05-30,300.68,365 days,"(240.0, 480.0]"
275422,2022-05-30,216.98,365 days,"(120.0, 240.0]"
275438,2022-05-30,67.24,365 days,"(60.0, 120.0]"
275440,2022-05-30,93.66999999999999,365 days,"(60.0, 120.0]"
275442,2022-05-30,1903.36,365 days,"(1000.0, 2000.0]"
275444,2022-05-30,31.45,365 days,"(30.0, 60.0]"
275445,2022-05-30,55.099999999999994,31 days,"(30.0, 60.0]"
275449,2022-05-30,4435.74,365 days,"(4000.0, 6000.0]"
275457,2022-05-30,286.7,365 days,"(240.0, 480.0]"
275461,2022-05-30,129.27,365 days,"(120.0, 240.0]"
275463,2022-05-30,70.06,153 days,"(60.0, 120.0]"
275468,2022-05-30,1046.21,365 days,"(1000.0, 2000.0]"
275470,2022-05-30,2162.26,365 days,"(2000.0, 3000.0]"
275479,2022-05-30,498.88000000000005,365 days,"(480.0, 1000.0]"
275486,2022-05-31,0.0,365 days,0
275490,2022-05-31,326.63,365 days,"(240.0, 480.0]"
275495,2022-05-31,9.32,365 days,"(0.0, 30.0]"
275498,2022-05-31,137.12,365 days,"(120.0, 240.0]"
275503,2022-05-31,3.57,365 days,"(0.0, 30.0]"
275505,2022-05-31,718.99,365 days,"(480.0, 1000.0]"
275510,2022-05-31,432.89,365 days,"(240.0, 480.0]"
275513,2022-05-31,136.48999999999998,365 days,"(120.0, 240.0]"
275516,2022-05-31,107.09,365 days,"(60.0, 120.0]"
275518,2022-05-31,120.20999999999998,365 days,"(120.0, 240.0]"
275529,2022-05-31,555.34,365 days,"(480.0, 1000.0]"
275532,2022-05-31,66.69,365 days,"(60.0, 120.0]"
275533,2022-05-31,104.59,365 days,"(60.0, 120.0]"
275534,2022-05-31,70.78,365 days,"(60.0, 120.0]"
275548,2022-05-31,627.64,365 days,"(480.0, 1000.0]"
275552,2022-05-31,450.28000000000003,365 days,"(240.0, 480.0]"
275554,2022-05-31,361.91999999999996,365 days,"(240.0, 480.0]"
275565,2022-05-31,13.649999999999999,1 days,"(0.0, 30.0]"
275566,2022-05-31,448.38,365 days,"(240.0, 480.0]"
275567,2022-05-31,1302.08,30 days,"(1000.0, 2000.0]"
275570,2022-05-31,51.21,153 days,"(30.0, 60.0]"
275571,2022-05-31,16.11,365 days,"(0.0, 30.0]"
275572,2022-05-31,108.91,365 days,"(60.0, 120.0]"
275573,2022-05-31,0.0,24 days,0
275574,2022-05-31,442.59999999999997,365 days,"(240.0, 480.0]"
275575,2022-05-31,60.300000000000004,5 days,"(60.0, 120.0]"
275582,2022-05-31,9.72,365 days,"(0.0, 30.0]"
275583,2022-05-31,856.3999999999999,365 days,"(480.0, 1000.0]"
275589,2022-05-31,108.28,365 days,"(60.0, 120.0]"
275590,2022-05-31,1342.38,365 days,"(1000.0, 2000.0]"
275591,2022-05-31,443.97999999999996,365 days,"(240.0, 480.0]"
275592,2022-06-01,65.0,365 days,"(60.0, 120.0]"
275593,2022-06-01,0.0,365 days,0
275598,2022-06-01,52.73,365 days,"(30.0, 60.0]"
275612,2022-06-01,0.0,365 days,0
275624,2022-06-01,911.5799999999999,365 days,"(480.0, 1000.0]"
275629,2022-06-01,77.83,365 days,"(60.0, 120.0]"
275637,2022-06-01,1972.5400000000002,365 days,"(1000.0, 2000.0]"
275644,2022-06-01,60.42000000000001,365 days,"(60.0, 120.0]"
275659,2022-06-01,0.0,365 days,0
275660,2022-06-01,18.66,365 days,"(0.0, 30.0]"
275664,2022-06-01,44.82,365 days,"(30.0, 60.0]"
275677,2022-06-01,493.5900000000001,365 days,"(480.0, 1000.0]"
275682,2022-06-01,37.63,365 days,"(30.0, 60.0]"
275684,2022-06-01,525.99,365 days,"(480.0, 1000.0]"
275689,2022-06-01,0.0,365 days,0
275694,2022-06-01,0.0,365 days,0
275741,2022-06-01,830.55,365 days,"(480.0, 1000.0]"
275757,2022-06-01,374.45,365 days,"(240.0, 480.0]"
275766,2022-06-01,62.99999999999999,61 days,"(60.0, 120.0]"
275786,2022-06-01,28.28,123 days,"(0.0, 30.0]"
275788,2022-06-01,354.59,30 days,"(240.0, 480.0]"
275799,2022-06-01,411.36,365 days,"(240.0, 480.0]"
275800,2022-06-01,9.97,62 days,"(0.0, 30.0]"
275992,2022-06-02,0.0,365 days,0
276104,2022-06-02,380.64,365 days,"(240.0, 480.0]"
276112,2022-06-02,185.67,365 days,"(120.0, 240.0]"
276130,2022-06-02,959.7600000000001,369 days,"(480.0, 1000.0]"
276135,2022-06-02,1342.3899999999999,365 days,"(1000.0, 2000.0]"
276232,2022-06-02,295.21999999999997,365 days,"(240.0, 480.0]"
276238,2022-06-02,564.48,25 days,"(480.0, 1000.0]"
276261,2022-06-03,222.83,25 days,"(120.0, 240.0]"
276265,2022-06-03,280.65,30 days,"(240.0, 480.0]"
276383,2022-06-03,107.28000000000002,365 days,"(60.0, 120.0]"
276395,2022-06-03,146.78,92 days,"(120.0, 240.0]"
276414,2022-06-03,7.1,30 days,"(0.0, 30.0]"
276420,2022-06-03,875.3100000000001,365 days,"(480.0, 1000.0]"
276439,2022-06-03,6371.96,122 days,"(6000.0, 7698.46]"
276455,2022-06-03,1135.3300000000002,30 days,"(1000.0, 2000.0]"
276479,2022-06-04,0.0,365 days,0
276480,2022-06-04,163.37,365 days,"(120.0, 240.0]"
276490,2022-06-04,1165.84,30 days,"(1000.0, 2000.0]"
276510,2022-06-04,1099.99,365 days,"(1000.0, 2000.0]"
276542,2022-06-04,215.28999999999996,61 days,"(120.0, 240.0]"
276553,2022-06-04,74.01999999999998,365 days,"(60.0, 120.0]"
276562,2022-06-04,1060.5299999999997,92 days,"(1000.0, 2000.0]"
276598,2022-06-05,272.95,365 days,"(240.0, 480.0]"
276666,2022-06-05,44.19,365 days,"(30.0, 60.0]"
276671,2022-06-05,390.82,365 days,"(240.0, 480.0]"
276708,2022-06-06,567.4200000000001,7 days,"(480.0, 1000.0]"
276781,2022-06-06,8.399999999999999,365 days,"(0.0, 30.0]"
276783,2022-06-06,1722.24,122 days,"(1000.0, 2000.0]"
276784,2022-06-06,1026.92,153 days,"(1000.0, 2000.0]"
276788,2022-06-06,977.72,365 days,"(480.0, 1000.0]"
276829,2022-06-06,133.48,365 days,"(120.0, 240.0]"
276857,2022-06-07,48.550000000000004,365 days,"(30.0, 60.0]"
276860,2022-06-07,0.0,365 days,0
276887,2022-06-07,390.6,365 days,"(240.0, 480.0]"
276932,2022-06-07,85.65,153 days,"(60.0, 120.0]"
276938,2022-06-07,469.01,30 days,"(240.0, 480.0]"
276990,2022-06-08,243.41,12 days,"(240.0, 480.0]"
276998,2022-06-08,456.6,365 days,"(240.0, 480.0]"
277012,2022-06-08,2270.03,122 days,"(2000.0, 3000.0]"
277063,2022-06-08,56.43,30 days,"(30.0, 60.0]"
277066,2022-06-08,1024.26,365 days,"(1000.0, 2000.0]"
277078,2022-06-08,56.92,365 days,"(30.0, 60.0]"
277084,2022-06-08,4449.32,365 days,"(4000.0, 6000.0]"
277095,2022-06-08,0.0,365 days,0
277099,2022-06-08,250.86,365 days,"(240.0, 480.0]"
277105,2022-06-08,62.5,365 days,"(60.0, 120.0]"
277135,2022-06-09,60.99,25 days,"(60.0, 120.0]"
277182,2022-06-09,64.62,365 days,"(60.0, 120.0]"
277242,2022-06-09,824.8099999999998,365 days,"(480.0, 1000.0]"
277271,2022-06-10,152.16,365 days,"(120.0, 240.0]"
277285,2022-06-10,1010.03,365 days,"(1000.0, 2000.0]"
277322,2022-06-10,1255.5500000000002,365 days,"(1000.0, 2000.0]"
277323,2022-06-10,156.85999999999999,365 days,"(120.0, 240.0]"
277328,2022-06-10,0.0,365 days,0
277353,2022-06-11,2023.58,92 days,"(2000.0, 3000.0]"
277398,2022-06-11,1412.02,365 days,"(1000.0, 2000.0]"
277403,2022-06-11,3754.03,122 days,"(3000.0, 4000.0]"
277410,2022-06-11,624.95,153 days,"(480.0, 1000.0]"
277419,2022-06-11,213.38,365 days,"(120.0, 240.0]"
277461,2022-06-11,64.55,365 days,"(60.0, 120.0]"
277499,2022-06-12,1600.52,365 days,"(1000.0, 2000.0]"
277508,2022-06-12,2272.1199999999994,365 days,"(2000.0, 3000.0]"
277510,2022-06-12,43.36,365 days,"(30.0, 60.0]"
277521,2022-06-12,161.3,61 days,"(120.0, 240.0]"
277524,2022-06-12,28.840000000000003,365 days,"(0.0, 30.0]"
277544,2022-06-12,102.58,365 days,"(60.0, 120.0]"
277556,2022-06-12,420.97999999999996,365 days,"(240.0, 480.0]"
277557,2022-06-12,1502.27,30 days,"(1000.0, 2000.0]"
277562,2022-06-12,2011.35,153 days,"(2000.0, 3000.0]"
277591,2022-06-13,206.41,365 days,"(120.0, 240.0]"
277609,2022-06-13,4020.5299999999997,365 days,"(4000.0, 6000.0]"
277657,2022-06-13,99.66,365 days,"(60.0, 120.0]"
277668,2022-06-13,115.19999999999999,365 days,"(60.0, 120.0]"
277670,2022-06-13,33.47,365 days,"(30.0, 60.0]"
277704,2022-06-14,36.53,365 days,"(30.0, 60.0]"
277715,2022-06-14,79.63000000000001,61 days,"(60.0, 120.0]"
277724,2022-06-14,0.0,365 days,0
277728,2022-06-14,208.43,365 days,"(120.0, 240.0]"
277766,2022-06-14,109.12,365 days,"(60.0, 120.0]"
277782,2022-06-14,125.06,50 days,"(120.0, 240.0]"
277791,2022-06-14,671.57,28 days,"(480.0, 1000.0]"
277803,2022-06-14,159.12,61 days,"(120.0, 240.0]"
277814,2022-06-14,42.96999999999999,122 days,"(30.0, 60.0]"
277821,2022-06-14,568.65,61 days,"(480.0, 1000.0]"
277834,2022-06-15,1901.5800000000002,365 days,"(1000.0, 2000.0]"
277840,2022-06-15,11.25,365 days,"(0.0, 30.0]"
277845,2022-06-15,309.03999999999996,365 days,"(240.0, 480.0]"
277864,2022-06-15,2593.0600000000004,395 days,"(2000.0, 3000.0]"
277866,2022-06-15,2561.0499999999997,426 days,"(2000.0, 3000.0]"
277880,2022-06-15,6.18,61 days,"(0.0, 30.0]"
277886,2022-06-15,1233.93,365 days,"(1000.0, 2000.0]"
277945,2022-06-15,311.77,5 days,"(240.0, 480.0]"
277953,2022-06-15,753.97,153 days,"(480.0, 1000.0]"
277964,2022-06-16,619.61,365 days,"(480.0, 1000.0]"
277977,2022-06-16,10.13,365 days,"(0.0, 30.0]"
278055,2022-06-16,1114.08,153 days,"(1000.0, 2000.0]"
278080,2022-06-16,166.07,365 days,"(120.0, 240.0]"
278088,2022-06-16,109.28,31 days,"(60.0, 120.0]"
278101,2022-06-17,75.24000000000001,365 days,"(60.0, 120.0]"
278115,2022-06-17,241.26,365 days,"(240.0, 480.0]"
278129,2022-06-17,707.01,365 days,"(480.0, 1000.0]"
278143,2022-06-17,9.35,61 days,"(0.0, 30.0]"
278177,2022-06-17,491.37000000000006,365 days,"(480.0, 1000.0]"
278215,2022-06-17,45.300000000000004,365 days,"(30.0, 60.0]"
278280,2022-06-18,359.73,365 days,"(240.0, 480.0]"
278283,2022-06-18,5234.02,365 days,"(4000.0, 6000.0]"
278326,2022-06-18,481.80999999999995,30 days,"(480.0, 1000.0]"
278344,2022-06-18,461.34,365 days,"(240.0, 480.0]"
278366,2022-06-19,59.89999999999999,365 days,"(30.0, 60.0]"
278409,2022-06-19,389.91999999999996,365 days,"(240.0, 480.0]"
278421,2022-06-19,224.53,365 days,"(120.0, 240.0]"
278444,2022-06-19,201.73,365 days,"(120.0, 240.0]"
278459,2022-06-19,2775.5999999999995,365 days,"(2000.0, 3000.0]"
278483,2022-06-19,176.51999999999998,62 days,"(120.0, 240.0]"
278509,2022-06-19,648.88,153 days,"(480.0, 1000.0]"
278531,2022-06-19,39.309999999999995,365 days,"(30.0, 60.0]"
278539,2022-06-20,153.57999999999996,31 days,"(120.0, 240.0]"
278582,2022-06-20,1806.6100000000001,365 days,"(1000.0, 2000.0]"
278586,2022-06-20,933.5699999999999,365 days,"(480.0, 1000.0]"
278611,2022-06-20,946.1199999999998,365 days,"(480.0, 1000.0]"
278625,2022-06-20,0.0,365 days,0
278633,2022-06-20,1.67,365 days,"(0.0, 30.0]"
278642,2022-06-20,749.09,365 days,"(480.0, 1000.0]"
278685,2022-06-20,13.8,365 days,"(0.0, 30.0]"
278695,2022-06-20,95.58,365 days,"(60.0, 120.0]"
278701,2022-06-20,798.8500000000001,365 days,"(480.0, 1000.0]"
278716,2022-06-20,449.35999999999996,365 days,"(240.0, 480.0]"
278723,2022-06-21,114.75,365 days,"(60.0, 120.0]"
278734,2022-06-21,138.88000000000002,365 days,"(120.0, 240.0]"
278753,2022-06-21,2143.1800000000003,365 days,"(2000.0, 3000.0]"
278758,2022-06-21,341.42999999999995,365 days,"(240.0, 480.0]"
278764,2022-06-21,3281.65,365 days,"(3000.0, 4000.0]"
278788,2022-06-21,1535.78,153 days,"(1000.0, 2000.0]"
278789,2022-06-21,1860.54,92 days,"(1000.0, 2000.0]"
278822,2022-06-21,106.37,365 days,"(60.0, 120.0]"
278833,2022-06-21,108.99,31 days,"(60.0, 120.0]"
278851,2022-06-22,3128.510000000001,365 days,"(3000.0, 4000.0]"
278853,2022-06-22,194.05,123 days,"(120.0, 240.0]"
278875,2022-06-22,1918.3400000000001,365 days,"(1000.0, 2000.0]"
278881,2022-06-22,1746.2,426 days,"(1000.0, 2000.0]"
278882,2022-06-22,174.78,365 days,"(120.0, 240.0]"
278890,2022-06-22,313.31,457 days,"(240.0, 480.0]"
278905,2022-06-22,118.22,365 days,"(60.0, 120.0]"
278906,2022-06-22,586.66,365 days,"(480.0, 1000.0]"
278915,2022-06-22,45.760000000000005,365 days,"(30.0, 60.0]"
278927,2022-06-22,1460.92,365 days,"(1000.0, 2000.0]"
278940,2022-06-22,782.4700000000001,30 days,"(480.0, 1000.0]"
278958,2022-06-23,319.67,92 days,"(240.0, 480.0]"
278972,2022-06-23,2229.1699999999996,365 days,"(2000.0, 3000.0]"
278995,2022-06-23,162.29999999999998,122 days,"(120.0, 240.0]"
279062,2022-06-23,676.6899999999999,365 days,"(480.0, 1000.0]"
279132,2022-06-24,221.17000000000002,11 days,"(120.0, 240.0]"
279138,2022-06-24,406.26,30 days,"(240.0, 480.0]"
279178,2022-06-25,1000.2,457 days,"(1000.0, 2000.0]"
279228,2022-06-25,1206.35,365 days,"(1000.0, 2000.0]"
279229,2022-06-25,400.85,365 days,"(240.0, 480.0]"
279264,2022-06-26,855.5600000000001,61 days,"(480.0, 1000.0]"
279330,2022-06-26,180.44,365 days,"(120.0, 240.0]"
279352,2022-06-26,755.0800000000002,365 days,"(480.0, 1000.0]"
279394,2022-06-27,9.89,365 days,"(0.0, 30.0]"
279404,2022-06-27,340.25999999999993,92 days,"(240.0, 480.0]"
279409,2022-06-27,1029.14,365 days,"(1000.0, 2000.0]"
279424,2022-06-27,138.60000000000002,365 days,"(120.0, 240.0]"
279428,2022-06-27,165.65,365 days,"(120.0, 240.0]"
279468,2022-06-27,532.3900000000001,61 days,"(480.0, 1000.0]"
279470,2022-06-27,267.49,365 days,"(240.0, 480.0]"
279482,2022-06-27,855.8899999999999,16 days,"(480.0, 1000.0]"
279508,2022-06-28,723.1599999999999,123 days,"(480.0, 1000.0]"
279513,2022-06-28,33.47,365 days,"(30.0, 60.0]"
279519,2022-06-28,188.16,365 days,"(120.0, 240.0]"
279535,2022-06-28,150.69,365 days,"(120.0, 240.0]"
279537,2022-06-28,121.54,365 days,"(120.0, 240.0]"
279562,2022-06-28,478.1899999999999,365 days,"(240.0, 480.0]"
279625,2022-06-28,192.74,365 days,"(120.0, 240.0]"
279680,2022-06-29,128.23,30 days,"(120.0, 240.0]"
279722,2022-06-29,177.05,365 days,"(120.0, 240.0]"
279735,2022-06-29,737.5600000000001,365 days,"(480.0, 1000.0]"
279738,2022-06-29,3017.7,183 days,"(3000.0, 4000.0]"
279748,2022-06-29,49.0,365 days,"(30.0, 60.0]"
279751,2022-06-29,19.72,30 days,"(0.0, 30.0]"
279766,2022-06-30,182.86999999999998,61 days,"(120.0, 240.0]"
279881,2022-06-30,246.23999999999998,365 days,"(240.0, 480.0]"
279909,2022-07-01,416.95,365 days,"(240.0, 480.0]"
279914,2022-07-01,61.86,365 days,"(60.0, 120.0]"
279916,2022-07-01,27.650000000000002,365 days,"(0.0, 30.0]"
279922,2022-07-01,14.030000000000001,365 days,"(0.0, 30.0]"
279923,2022-07-01,40.93,365 days,"(30.0, 60.0]"
279947,2022-07-01,94.06,31 days,"(60.0, 120.0]"
280000,2022-07-01,91.48,365 days,"(60.0, 120.0]"
280011,2022-07-01,7.8999999999999995,31 days,"(0.0, 30.0]"
280019,2022-07-02,537.0999999999999,365 days,"(480.0, 1000.0]"
280031,2022-07-02,285.12,365 days,"(240.0, 480.0]"
280048,2022-07-02,13.07,3 days,"(0.0, 30.0]"
280053,2022-07-02,142.48000000000002,365 days,"(120.0, 240.0]"
280067,2022-07-02,896.0799999999999,365 days,"(480.0, 1000.0]"
280114,2022-07-02,530.83,92 days,"(480.0, 1000.0]"
280121,2022-07-02,4170.18,730 days,"(4000.0, 6000.0]"
280126,2022-07-02,204.83,365 days,"(120.0, 240.0]"
280134,2022-07-03,2023.5299999999997,365 days,"(2000.0, 3000.0]"
280140,2022-07-03,30.88,31 days,"(30.0, 60.0]"
280142,2022-07-03,465.72,31 days,"(240.0, 480.0]"
280148,2022-07-03,75.04999999999998,365 days,"(60.0, 120.0]"
280159,2022-07-03,383.43000000000006,31 days,"(240.0, 480.0]"
280193,2022-07-03,721.7999999999998,365 days,"(480.0, 1000.0]"
280207,2022-07-03,1707.8799999999999,365 days,"(1000.0, 2000.0]"
280208,2022-07-03,0.0,365 days,0
280218,2022-07-03,929.78,31 days,"(480.0, 1000.0]"
280249,2022-07-04,2878.4500000000003,365 days,"(2000.0, 3000.0]"
280324,2022-07-04,1460.23,123 days,"(1000.0, 2000.0]"
280330,2022-07-04,282.95000000000005,365 days,"(240.0, 480.0]"
280345,2022-07-05,1453.0300000000002,61 days,"(1000.0, 2000.0]"
280346,2022-07-05,236.85,92 days,"(120.0, 240.0]"
280372,2022-07-05,633.82,92 days,"(480.0, 1000.0]"
280373,2022-07-05,24.15,365 days,"(0.0, 30.0]"
280379,2022-07-05,832.96,365 days,"(480.0, 1000.0]"
280396,2022-07-05,44.4,365 days,"(30.0, 60.0]"
280412,2022-07-05,962.52,365 days,"(480.0, 1000.0]"
280427,2022-07-05,280.71999999999997,62 days,"(240.0, 480.0]"
280458,2022-07-05,57.11,365 days,"(30.0, 60.0]"
280461,2022-07-05,105.05,184 days,"(60.0, 120.0]"
280496,2022-07-06,19.23,92 days,"(0.0, 30.0]"
280545,2022-07-06,210.35999999999999,365 days,"(120.0, 240.0]"
280547,2022-07-06,186.29000000000002,92 days,"(120.0, 240.0]"
280548,2022-07-06,980.6500000000001,34 days,"(480.0, 1000.0]"
280552,2022-07-06,939.82,396 days,"(480.0, 1000.0]"
280611,2022-07-07,948.21,61 days,"(480.0, 1000.0]"
280613,2022-07-07,3900.34,365 days,"(3000.0, 4000.0]"
280644,2022-07-07,846.8400000000001,28 days,"(480.0, 1000.0]"
280689,2022-07-07,1268.17,123 days,"(1000.0, 2000.0]"
280709,2022-07-07,72.68,31 days,"(60.0, 120.0]"
280724,2022-07-08,949.7899999999998,365 days,"(480.0, 1000.0]"
280772,2022-07-08,829.35,62 days,"(480.0, 1000.0]"
280794,2022-07-08,423.84999999999997,365 days,"(240.0, 480.0]"
280811,2022-07-08,17.97,3 days,"(0.0, 30.0]"
280814,2022-07-08,519.01,94 days,"(480.0, 1000.0]"
280818,2022-07-08,216.06,365 days,"(120.0, 240.0]"
280821,2022-07-08,366.81,365 days,"(240.0, 480.0]"
280825,2022-07-08,43.96,365 days,"(30.0, 60.0]"
280827,2022-07-08,236.87,365 days,"(120.0, 240.0]"
280834,2022-07-08,0.0,365 days,0
280849,2022-07-09,93.83999999999999,365 days,"(60.0, 120.0]"
280850,2022-07-09,405.03999999999996,123 days,"(240.0, 480.0]"
280853,2022-07-09,310.33000000000004,365 days,"(240.0, 480.0]"
280863,2022-07-09,7.25,365 days,"(0.0, 30.0]"
280868,2022-07-09,1393.15,365 days,"(1000.0, 2000.0]"
280897,2022-07-09,90.49,31 days,"(60.0, 120.0]"
280913,2022-07-09,115.99,365 days,"(60.0, 120.0]"
280932,2022-07-09,77.17999999999999,389 days,"(60.0, 120.0]"
280946,2022-07-09,139.56,33 days,"(120.0, 240.0]"
280953,2022-07-10,107.54,365 days,"(60.0, 120.0]"
280954,2022-07-10,84.78,365 days,"(60.0, 120.0]"
281010,2022-07-10,197.65,62 days,"(120.0, 240.0]"
281018,2022-07-10,0.0,365 days,0
281071,2022-07-11,251.43,31 days,"(240.0, 480.0]"
281074,2022-07-11,0.0,92 days,0
281076,2022-07-11,25.43,365 days,"(0.0, 30.0]"
281095,2022-07-11,695.3,365 days,"(480.0, 1000.0]"
281196,2022-07-11,288.24,123 days,"(240.0, 480.0]"
281200,2022-07-11,438.1,31 days,"(240.0, 480.0]"
281210,2022-07-12,0.0,0 days,0
281243,2022-07-12,137.28999999999996,365 days,"(120.0, 240.0]"
281294,2022-07-12,1667.4300000000003,61 days,"(1000.0, 2000.0]"
281297,2022-07-12,154.23999999999998,31 days,"(120.0, 240.0]"
281299,2022-07-12,557.7299999999999,365 days,"(480.0, 1000.0]"
281324,2022-07-12,89.28000000000002,365 days,"(60.0, 120.0]"
281331,2022-07-13,440.10999999999996,365 days,"(240.0, 480.0]"
281337,2022-07-13,7.140000000000001,365 days,"(0.0, 30.0]"
